Record_number,Entry_date,Study_number,Author,Duplicate_record,Quality_flag,Contributor,Country,Region,Site_name,Site_ID,Study_midyear,YearsOfData,Latitude,Longitude,Elevation,Manipulation,Manipulation_level,Age_ecosystem,Age_disturbance,Species,Biome,Ecosystem_type,Ecosystem_state,Leaf_habit,Stage,Soil_type,Soil_drainage,Soil_BD,Soil_CN,Soil_sand,Soil_silt,Soil_clay,MAT,MAP,PET,Study_temp,Study_precip,Meas_method,Collar_height,Collar_depth,Chamber_area,Time_of_day,Meas_interval,Annual_coverage,Partition_method,Rs_annual,Rs_annual_err,Rs_interann_err,Rlitter_annual,Ra_annual,Rh_annual,RC_annual,Rs_spring,Rs_summer,Rs_autumn,Rs_winter,Rs_growingseason,Rs_wet,Rs_dry,RC_seasonal,RC_season,GPP,ER,NEP,NPP,ANPP,BNPP,NPP_FR,TBCA,Litter_flux,Rootlitter_flux,TotDet_flux,Ndep,LAI,BA,C_veg_total,C_AG,C_BG,C_CR,C_FR,C_litter,C_soilmineral,C_soildepth,Notes,year,Juliday,month,ecosystems,total Soil respiration,soil temperature,soil MOSITURE (%WHC),Root respiration,Rh,Ecosystems,SPEI
3903,40540,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2004,,5,Forests,30.76923077,-9.900990099,0.106481481,,,3,1.405992666
3904,40541,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2004,,6,Forests,37.36263736,-6.633663366,0.12037037,,,3,-2.664072193
3905,40542,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2004,,7,Forests,57.14285714,-3.96039604,0.328703704,,,3,-1.571697837
3906,40543,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2004,,9,Forests,116.4835165,0.198019802,0.435185185,,,3,0.190001122
3907,40544,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2004,,10,Forests,215.3846154,3.762376238,0.398148148,,,3,-0.339965077
3908,40545,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2004,,11,Forests,479.1208791,12.07920792,0.375,,,3,0.004886817
3910,40547,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2005,,2,Forests,472.5274725,13.56435644,0.347222222,,,3,-0.439293974
3911,40548,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2005,,3,Forests,301.0989011,6.138613861,0.347222222,,,3,-0.630148365
3912,40549,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2005,,5,Forests,109.8901099,1.386138614,0.347222222,,,3,1.909734144
3913,40550,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2005,,6,Forests,63.73626374,-4.851485149,0.166666667,,,3,-0.548927674
3914,40551,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2005,,7,Forests,24.17582418,-10.1980198,0.111111111,,,3,0.036989112
3915,40552,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2005,,9,Forests,37.36263736,-7.227722772,0.111111111,,,3,-0.847882911
3916,40553,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2005,,10,Forests,24.17582418,-6.930693069,0.097222222,,,3,-2.07384496
3917,40554,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2005,,11,Forests,43.95604396,-6.03960396,0.101851852,,,3,0.688278654
3918,40555,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2006,,1,Forests,96.7032967,-0.099009901,0.12962963,,,3,1.535788301
3919,40556,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2006,,2,Forests,235.1648352,4.059405941,0.377314815,,,3,1.586567372
3920,40557,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2006,,3,Forests,492.3076923,10,0.425925926,,,3,0.966483313
3922,40559,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2006,,6,Forests,492.3076923,12.67326733,0.324074074,,,3,1.789635269
3923,40560,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2006,,7,Forests,327.4725275,8.514851485,0.291666667,,,3,-0.882759787
3924,40561,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2006,,9,Forests,129.6703297,1.386138614,,,,3,-1.39408826
3925,40562,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2006,,10,Forests,63.73626374,-4.257425743,0.185185185,,,3,-1.702715217
3926,40563,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2006,,11,Forests,43.95604396,-6.336633663,0.152777778,,,3,1.470943212
4464,41018,121,Tu,SRDB,"Q11,Q12",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,11,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2007,,11,Forests,37.4251497,12.57961783,43.21428571,,,3,-0.928337943
4465,41019,121,Tu,SRDB,"Q11,Q13",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,12,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2007,,12,Forests,26.94610778,10.03184713,48.21428571,,,3,1.227397992
4466,41020,121,Tu,SRDB,"Q11,Q14",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,13,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2008,,1,Forests,23.95209581,6.52866242,42.85714286,,,3,0.492766216
4467,41021,121,Tu,SRDB,"Q11,Q15",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,14,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2008,,2,Forests,17.96407186,6.847133758,40.35714286,,,3,1.114586766
4468,41022,121,Tu,SRDB,"Q11,Q16",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,15,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2008,,3,Forests,53.89221557,13.37579618,44.64285714,,,3,1.217177122
4469,41023,121,Tu,SRDB,"Q11,Q17",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,16,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2008,,4,Forests,71.85628743,16.87898089,41.78571429,,,3,0.368086798
4470,41024,121,Tu,SRDB,"Q11,Q18",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,17,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2008,,5,Forests,94.31137725,18.63057325,37.14285714,,,3,0.670913528
4471,41025,121,Tu,SRDB,"Q11,Q19",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,18,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2008,,6,Forests,113.7724551,20.22292994,36.07142857,,,3,-0.871721377
4472,41026,121,Tu,SRDB,"Q11,Q20",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,19,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2008,,7,Forests,128.742515,21.33757962,27.85714286,,,3,-1.30619655
4473,41027,121,Tu,SRDB,"Q11,Q21",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,20,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2008,,8,Forests,125.748503,21.17834395,38.21428571,,,3,0.489198599
4474,41028,121,Tu,SRDB,"Q11,Q22",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,21,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2008,,9,Forests,100.2994012,20.22292994,42.14285714,,,3,-0.504374052
4475,41029,121,Tu,SRDB,"Q11,Q23",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,22,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2008,,10,Forests,65.86826347,20.06369427,40,,,3,0.061660721
4476,41030,121,Tu,SRDB,"Q11,Q24",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,23,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2008,,11,Forests,56.88622754,16.40127389,39.64285714,,,3,-0.352410626
4477,41031,121,Tu,SRDB,"Q11,Q25",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,24,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2008,,12,Forests,40.41916168,10.82802548,36.78571429,,,3,-1.800976718
4478,41032,121,Tu,SRDB,"Q11,Q26",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,25,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2009,,1,Forests,25.4491018,8.121019108,38.92857143,,,3,0.365686695
4479,41033,121,Tu,SRDB,"Q11,Q27",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,26,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2009,,2,Forests,29.94011976,9.713375796,37.85714286,,,3,-2.068902407
4480,41034,121,Tu,SRDB,"Q11,Q28",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,27,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2009,,3,Forests,47.90419162,14.64968153,28.21428571,,,3,-1.004585313
4481,41035,121,Tu,SRDB,"Q11,Q29",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,28,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2009,,4,Forests,94.31137725,16.71974522,36.07142857,,,3,0.598399555
4482,41036,121,Tu,SRDB,"Q11,Q30",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,29,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2009,,5,Forests,47.90419162,17.67515924,35.71428571,,,3,-1.213293596
4483,41037,121,Tu,SRDB,"Q11,Q31",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,30,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2009,,6,Forests,91.31736527,21.33757962,32.14285714,,,3,-1.005617814
4484,41038,121,Tu,SRDB,"Q11,Q32",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,31,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2009,,7,Forests,74.8502994,22.13375796,38.21428571,,,3,0.253001144
4485,41039,121,Tu,SRDB,"Q11,Q33",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,32,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2009,,8,Forests,89.82035928,22.4522293,37.5,,,3,-0.030618608
4486,41040,121,Tu,SRDB,"Q11,Q34",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,33,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2009,,9,Forests,86.82634731,20.38216561,41.07142857,,,3,-1.336642025
4487,41041,121,Tu,SRDB,"Q11,Q35",BBL,China,Liujiang,,CN-LJ-CK,2008.5,2,30,103.6333333,600,None,,8,8,Pleioblastus amarus,Subtropical,Forest,Managed,Evergreen,Aggrading,Purple soil,Dry,,34,,,,,,,,,IRGA,4.4,2,78.5,,30,1,,585,43,,,,,,,,,,,,,,,,,509,1095,,,,,355.5,,,,,21.7,,12700,,,,,,,,2009,,10,Forests,74.8502994,17.03821656,37.85714286,,,3,-0.429726719
5516,42746,128,Shi,,SRDB,BBL,China,Shaanxi,Mt Gonglushan,CN-MGS-O,2011.5,2,36.4233,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,Natural,Deciduous,Mature,,Dry,,,,,,10.1,504.7,,,,IRGA,10,2.5,323.6,,30,1,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,,2010,,4,Forests,1.050592034,,,,,3,0.702454058
5516,42747,128,Shi,,SRDB,BBL,China,Shaanxi,Mt Gonglushan,CN-MGS-O,2011.5,2,36.4233,109.5255,1353,None,,,61,Quercus liaotungensis,Temperate,Forest,Natural,Deciduous,Mature,,Dry,,,,,,10.1,504.7,,,,IRGA,10,2.5,323.6,,30,1,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,,2010,,5,Forests,4.912809473,,,,,3,0.163772297
5516,42748,128,Shi,,SRDB,BBL,China,Shaanxi,Mt Gonglushan,CN-MGS-O,2011.5,2,36.4233,109.5255,1353,None,,,62,Quercus liaotungensis,Temperate,Forest,Natural,Deciduous,Mature,,Dry,,,,,,10.1,504.7,,,,IRGA,10,2.5,323.6,,30,1,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,,2010,,6,Forests,3.889486903,,,,,3,-1.102062502
5516,42749,128,Shi,,SRDB,BBL,China,Shaanxi,Mt Gonglushan,CN-MGS-O,2011.5,2,36.4233,109.5255,1353,None,,,63,Quercus liaotungensis,Temperate,Forest,Natural,Deciduous,Mature,,Dry,,,,,,10.1,504.7,,,,IRGA,10,2.5,323.6,,30,1,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,,2010,,7,Forests,4.469321851,,,,,3,-1.329720401
5516,42750,128,Shi,,SRDB,BBL,China,Shaanxi,Mt Gonglushan,CN-MGS-O,2011.5,2,36.4233,109.5255,1353,None,,,64,Quercus liaotungensis,Temperate,Forest,Natural,Deciduous,Mature,,Dry,,,,,,10.1,504.7,,,,IRGA,10,2.5,323.6,,30,1,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,,2010,,8,Forests,5.881593111,,,,,3,1.129870618
5516,42751,128,Shi,,SRDB,BBL,China,Shaanxi,Mt Gonglushan,CN-MGS-O,2011.5,2,36.4233,109.5255,1353,None,,,65,Quercus liaotungensis,Temperate,Forest,Natural,Deciduous,Mature,,Dry,,,,,,10.1,504.7,,,,IRGA,10,2.5,323.6,,30,1,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,,2010,,9,Forests,4.516684607,,,,,3,0.140433346
5516,42752,128,Shi,,SRDB,BBL,China,Shaanxi,Mt Gonglushan,CN-MGS-O,2011.5,2,36.4233,109.5255,1353,None,,,66,Quercus liaotungensis,Temperate,Forest,Natural,Deciduous,Mature,,Dry,,,,,,10.1,504.7,,,,IRGA,10,2.5,323.6,,30,1,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,,2010,,10,Forests,2.660925727,,,,,3,-0.33385961
5516,42753,128,Shi,,SRDB,BBL,China,Shaanxi,Mt Gonglushan,CN-MGS-O,2011.5,2,36.4233,109.5255,1353,None,,,67,Quercus liaotungensis,Temperate,Forest,Natural,Deciduous,Mature,,Dry,,,,,,10.1,504.7,,,,IRGA,10,2.5,323.6,,30,1,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,,2010,,11,Forests,1.162540366,,,,,3,-1.845654385
5516,42754,128,Shi,,SRDB,BBL,China,Shaanxi,Mt Gonglushan,CN-MGS-O,2011.5,2,36.4233,109.5255,1353,None,,,68,Quercus liaotungensis,Temperate,Forest,Natural,Deciduous,Mature,,Dry,,,,,,10.1,504.7,,,,IRGA,10,2.5,323.6,,30,1,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,,2010,,12,Forests,0.826695371,,,,,3,-2.129513835
5516,42755,128,Shi,,SRDB,BBL,China,Shaanxi,Mt Gonglushan,CN-MGS-O,2011.5,2,36.4233,109.5255,1353,None,,,69,Quercus liaotungensis,Temperate,Forest,Natural,Deciduous,Mature,,Dry,,,,,,10.1,504.7,,,,IRGA,10,2.5,323.6,,30,1,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,,2011,,1,Forests,0.456404736,,,,,3,-0.445793955
